country,year,gdp_per_capita,life_expectancy,infant_mortality,health_spending,smoking_rate,birth_rate
SDN,1990,1257.1875,55.497,84.4,,,43.784
SDN,1991,1617.55676269531,55.553,83.4,,,43.766
SDN,1992,252.610092163086,55.952,82.4,,,43.664
SDN,1993,312.693908691406,56.102,81.3,,,43.372
SDN,1994,439.420806884766,57.022,80.2,,,42.981
SDN,1995,462.585235595703,57.447,78.9,,,42.574
SDN,1996,294.826965332031,57.638,77.6,,,42.244
SDN,1997,373.09375,58.058,76.1,,,41.644
SDN,1998,350.702880859375,58.308,74.4,,,41.151
SDN,1999,324.659606933594,58.607,72.7,,,40.99
SDN,2000,362.116882324219,58.946,70.8,13.99440765,,40.836
SDN,2001,451.293304443359,59.264,68.9,15.18379402,,40.65
SDN,2002,506.262634277344,59.308,66.9,16.70688248,,40.439
SDN,2003,580.320251464844,58.319,65.0,22.58514786,,40.206
SDN,2004,705.113342285156,56.773,68.2,29.30379486,,39.967
SDN,2005,905.543640136719,57.226,66.8,37.07450485,,39.612
SDN,2006,1132.474609375,60.4,59.9,55.32654953,,39.187
SDN,2007,1444.37219238281,61.442,58.4,81.79000854,,38.871
SDN,2008,1527.58239746094,61.261,57.0,82.84203339,,38.392
SDN,2009,1178.22180175781,62.676,55.7,80.0038147,,38.084
SDN,2010,1305.63598632813,62.979,54.5,73.60456848,,37.987
SDN,2011,1332.6572265625,63.181,53.4,80.3718338,,37.317
SDN,2012,1019.22210693359,63.427,52.3,75.40813446,,36.59
SDN,2013,1138.62780761719,63.443,51.3,97.4927597,,36.015
SDN,2014,1275.43835449219,63.99,50.1,88.78570557,,35.491
SDN,2015,1292.37963867188,64.375,49.0,93.69758606,,35.683
SDN,2016,1033.21594238281,64.677,47.8,89.39611053,,35.412
SDN,2017,966.505676269531,65.146,46.5,67.75525665,,35.023
SDN,2018,731.027465820313,65.501,45.3,33.73799133,,35.074
SDN,2019,709.975280761719,65.803,44.0,33.70681,,34.909
SDN,2020,577.795227050781,65.124,42.8,22.17246819,,34.48
SDN,2021,712.122009277344,64.46,41.6,20.4981575,,33.913
SDN,2022,1046.24084472656,65.695,40.3,31.57727051,,33.535
SDN,2023,797.283447265625,66.331,39.2,,,33.612
SEN,1990,957.314337438177,56.674,72.9,,,41.836
SEN,1991,913.399575796737,57.037,72.5,,,41.198
SEN,1992,951.204960087807,57.287,72.8,,,40.664
SEN,1993,877.52900343803,57.348,73.6,,,40.314
SEN,1994,583.782776032181,57.479,74.6,,,39.851
SEN,1995,714.994396357297,57.336,75.6,,,39.564
SEN,1996,723.469950081149,57.129,76.6,,,39.281
SEN,1997,650.776321407448,57.107,77.1,,,39.244
SEN,1998,684.588105785786,57.076,77.0,,,39.247
SEN,1999,677.516338727268,57.315,75.9,,,39.559
SEN,2000,603.233162455158,57.615,73.8,21.41570663,14.9,39.3
SEN,2001,637.213530563724,58.158,70.4,23.45893669,,38.858
SEN,2002,669.430447319209,58.912,66.2,26.46221161,,38.624
SEN,2003,817.888034221442,59.474,61.8,35.14493942,,38.675
SEN,2004,918.102079522155,60.308,57.5,41.94406128,,38.381
SEN,2005,979.846101520171,60.98,53.5,36.00606155,12.3,37.984
SEN,2006,1017.20196747987,61.801,50.1,38.28113556,,37.583
SEN,2007,1188.93877808175,62.653,47.2,40.60185623,11.4,37.272
SEN,2008,1398.79218010021,63.201,44.9,49.05390167,,37.344
SEN,2009,1308.69404336205,63.751,43.0,50.27443314,,37.29
SEN,2010,1275.88357492357,64.221,41.5,51.38805008,10.2,37.254
SEN,2011,1374.67591873844,64.799,40.3,57.93114853,,37.391
SEN,2012,1326.83798848379,65.229,39.3,56.61458969,,37.536
SEN,2013,1379.83196553924,65.638,38.5,60.51578903,,36.748
SEN,2014,1398.89137601382,66.001,37.9,61.40605545,,35.48
SEN,2015,1218.00613555438,66.451,37.3,53.32304382,8.4,34.505
SEN,2016,1266.43957151587,66.724,36.9,53.90053558,,33.828
SEN,2017,1356.80518449031,67.059,36.4,56.49185944,,32.801
SEN,2018,1452.55612562445,67.379,35.7,64.37467957,,31.596
SEN,2019,1431.18128932159,67.668,34.9,64.33670807,,30.405
SEN,2020,1461.08720350553,67.496,33.9,75.16521454,7.0,29.931
SEN,2021,1598.10676952274,66.868,32.7,71.12162781,6.7,29.71
SEN,2022,1574.0281059306,67.788,31.4,63.73388672,6.5,29.46
SEN,2023,1698.03387300843,68.683,30.2,,,29.423
SGP,1990,11861.7561591366,75.2951219512195,6.1,,,18.2
SGP,1991,14502.3799938606,75.6463414634146,5.5,,,17.1
SGP,1992,16136.2405377661,75.9463414634146,5.0,,,16.8
SGP,1993,18290.130113185,76.0463414634146,4.6,,,16.8
SGP,1994,21552.4100366948,76.1975609756098,4.2,,,16.2
SGP,1995,24914.8507020358,76.2951219512195,4.0,,,15.6
SGP,1996,26232.866096827,76.5951219512195,3.8,,,15.2
SGP,1997,26375.8653668113,76.8975609756097,3.6,,,14.5
SGP,1998,21829.2737831583,77.3,3.4,,,13.1
SGP,1999,21796.6373891001,77.5512195121951,3.2,,,12.8
SGP,2000,23852.8389514753,77.9512195121951,3.0,796.03100586,16.9,13.7
SGP,2001,21699.7414868907,78.2512195121951,2.8,690.01330566,,11.8
SGP,2002,22159.8373710639,78.5512195121951,2.7,749.44445801,,11.4
SGP,2003,23730.3840054566,79.0390243902439,2.5,851.10961914,,10.5
SGP,2004,27608.080013423,79.490243902439,2.4,868.43688965,,10.3
SGP,2005,29961.3172812732,79.990243902439,2.3,908.3760376,16.8,10.2
SGP,2006,33768.4528234651,80.1414634146341,2.3,989.73895264,,10.3
SGP,2007,39432.8860198877,80.4414634146342,2.3,1116.97937012,16.7,10.3
SGP,2008,40008.5720489092,80.790243902439,2.3,1286.91345215,,10.2
SGP,2009,38926.8054365453,81.2414634146342,2.2,1326.11682129,,9.9
SGP,2010,47236.683084953,81.5414634146342,2.2,1510.66784668,16.6,9.3
SGP,2011,53891.4570264372,81.7439024390244,2.2,1700.1685791,,9.5
SGP,2012,55547.5553077786,81.9951219512195,2.2,1853.02429199,,10.1
SGP,2013,56967.4257940383,82.2463414634147,2.2,2102.97021484,,9.3
SGP,2014,57564.8023114977,82.4951219512195,2.2,2233.34960938,,9.8
SGP,2015,55645.6068614606,82.7439024390244,2.2,2330.39599609,16.6,9.7
SGP,2016,57005.5887176547,82.8463414634146,2.2,2488.28295898,,9.4
SGP,2017,61236.251270627,83.0951219512195,2.1,2645.3293457,,8.9
SGP,2018,66881.6067035265,83.2975609756098,2.1,2688.27270508,,8.8
SGP,2019,65952.0378959293,83.5951219512195,2.0,2893.78222656,,8.8
SGP,2020,61410.0792630788,83.5439024390244,1.9,3492.35986328,16.3,8.5
SGP,2021,80056.1288247844,83.0926829268293,1.9,4044.17333984,16.3,8.6
SGP,2022,90299.0694637269,82.8951219512195,1.8,4320.51611328,16.4,7.9
SGP,2023,85412.230345235,82.8951219512195,1.7,,,7.4
SLB,1990,648.325212624098,66.194,28.5,,,38.26
SLB,1991,665.833104132659,66.357,27.8,,,37.871
SLB,1992,763.857968549522,66.471,27.1,,,37.547
SLB,1993,828.869997791691,66.558,26.4,,,37.606
SLB,1994,1078.0410925874,66.661,25.7,,,37.654
SLB,1995,1220.17919311126,66.717,25.1,,,37.65
SLB,1996,1289.33036923435,66.739,24.6,,,37.26
SLB,1997,1292.23951946469,66.768,24.2,,,36.748
SLB,1998,1091.89096889326,66.89,23.8,,,36.296
SLB,1999,1133.62256531791,67.001,23.5,,,35.827
SLB,2000,953.17190137706,67.116,23.2,46.02681351,43.5,35.445
SLB,2001,911.791935385411,67.237,23.0,60.23266602,,35.116
SLB,2002,756.890296490792,67.35,22.8,76.49930573,,34.841
SLB,2003,895.989272661716,67.479,22.6,53.52047729,,34.612
SLB,2004,986.081904026618,67.628,22.5,64.72148895,,34.288
